IU_ID_MAPPING,ADMIN0,co_endemicity
36805,NGA,"oncho,loa"
36809,NGA,"oncho,loa"
36810,NGA,"oncho,loa"
36811,NGA,"oncho,loa"
36812,NGA,"oncho,loa"
36815,NGA,"oncho,loa"
36817,NGA,"oncho,loa"
36818,NGA,"oncho,loa"
36819,NGA,"oncho,loa"
36825,NGA,"oncho,loa"
36829,NGA,"oncho,loa"
36831,NGA,"oncho,loa"
36832,NGA,"oncho,loa"
36834,NGA,"oncho,loa"
36839,NGA,"oncho,loa"
36845,NGA,"oncho,loa"
36847,NGA,"oncho,loa"
36848,NGA,"oncho,loa"
36850,NGA,"oncho,loa"
36855,NGA,"oncho,loa"
36858,NGA,"oncho,loa"
36882,NGA,"oncho,loa"
36883,NGA,"oncho,loa"
36884,NGA,"oncho,loa"
36892,NGA,"oncho,loa"
36897,NGA,"oncho,loa"
36906,NGA,"oncho,loa"
36908,NGA,"oncho,loa"
36910,NGA,"oncho,loa"
36911,NGA,"oncho,loa"
36915,NGA,"oncho,loa"
36917,NGA,"oncho,loa"
36925,NGA,"oncho,loa"
36940,NGA,"oncho,loa"
36948,NGA,"oncho,loa"
36956,NGA,"oncho,loa"
36968,NGA,"oncho,loa"
36969,NGA,"oncho,loa"
36970,NGA,"oncho,loa"
36971,NGA,"oncho,loa"
36972,NGA,"oncho,loa"
36978,NGA,"oncho,loa"
36981,NGA,"oncho,loa"
36983,NGA,"oncho,loa"
36984,NGA,"oncho,loa"
36985,NGA,"oncho,loa"
36987,NGA,"oncho,loa"
36988,NGA,"oncho,loa"
36989,NGA,"oncho,loa"
36991,NGA,"oncho,loa"
36993,NGA,"oncho,loa"
36995,NGA,"oncho,loa"
36996,NGA,"oncho,loa"
36998,NGA,"oncho,loa"
36999,NGA,"oncho,loa"
37000,NGA,"oncho,loa"
37026,NGA,"oncho,loa"
37027,NGA,"oncho,loa"
37032,NGA,"oncho,loa"
37033,NGA,"oncho,loa"
37038,NGA,"oncho,loa"
37040,NGA,"oncho,loa"
37074,NGA,"oncho,loa"
37075,NGA,"oncho,loa"
37076,NGA,"oncho,loa"
37083,NGA,"oncho,loa"
37088,NGA,"oncho,loa"
37093,NGA,"oncho,loa"
36480,NGA,oncho
36485,NGA,oncho
36492,NGA,oncho
44319,SSD,"oncho,LF,loa"
44320,SSD,"oncho,LF,loa"
44321,SSD,"oncho,LF,loa"
44322,SSD,"oncho,LF,loa"
44323,SSD,"oncho,LF,loa"
44324,SSD,"oncho,LF,loa"
44325,SSD,"oncho,LF,loa"
44326,SSD,"oncho,LF,loa"
44327,SSD,"oncho,LF,loa"
44329,SSD,"oncho,LF,loa"
44331,SSD,"oncho,LF,loa"
44332,SSD,"oncho,LF,loa"
44342,SSD,"oncho,LF,loa"
44349,SSD,"oncho,LF,loa"
44351,SSD,"oncho,LF,loa"
44353,SSD,"oncho,LF,loa"
44354,SSD,"oncho,LF,loa"
44357,SSD,"oncho,LF,loa"
44358,SSD,"oncho,LF,loa"
44361,SSD,"oncho,LF,loa"
44365,SSD,"oncho,LF,loa"
44369,SSD,"oncho,LF,loa"
44384,SSD,"oncho,LF,loa"
44385,SSD,"oncho,LF,loa"
44388,SSD,"oncho,LF,loa"
44389,SSD,"oncho,LF,loa"
44390,SSD,"oncho,LF,loa"
44391,SSD,"oncho,LF,loa"
44392,SSD,"oncho,LF,loa"
44393,SSD,"oncho,LF,loa"
44394,SSD,"oncho,LF,loa"
44395,SSD,"oncho,LF,loa"
44396,SSD,"oncho,LF,loa"
44397,SSD,"oncho,LF,loa"
44400,SSD,"oncho,LF,loa"
44401,SSD,"oncho,LF,loa"
44338,SSD,"oncho,LF"
44371,SSD,"oncho,LF"
44372,SSD,"oncho,LF"
44374,SSD,"oncho,LF"
44375,SSD,"oncho,LF"
44377,SSD,"oncho,LF"
44378,SSD,"oncho,LF"
44379,SSD,"oncho,LF"
44380,SSD,"oncho,LF"
44381,SSD,"oncho,LF"
44382,SSD,"oncho,LF"
44328,SSD,"oncho,loa"
44330,SSD,"oncho,loa"
44334,SSD,"oncho,loa"
44335,SSD,"oncho,loa"
44347,SSD,"oncho,loa"
44350,SSD,"oncho,loa"
44352,SSD,"oncho,loa"
44355,SSD,"oncho,loa"
44356,SSD,"oncho,loa"
44359,SSD,"oncho,loa"
44360,SSD,"oncho,loa"
44362,SSD,"oncho,loa"
44363,SSD,"oncho,loa"
44364,SSD,"oncho,loa"
44366,SSD,"oncho,loa"
44367,SSD,"oncho,loa"
44368,SSD,"oncho,loa"
44370,SSD,"oncho,loa"
44386,SSD,"oncho,loa"
44387,SSD,"oncho,loa"
44402,SSD,"oncho,loa"
44403,SSD,"oncho,loa"
44333,SSD,oncho
44336,SSD,oncho
44341,SSD,oncho
44346,SSD,oncho
44373,SSD,oncho
44376,SSD,oncho
66010,SDN,oncho
66012,SDN,oncho
66016,SDN,oncho
66035,SDN,oncho
66039,SDN,oncho
66042,SDN,oncho
66045,SDN,oncho
66046,SDN,oncho
66054,SDN,oncho
66055,SDN,oncho
66056,SDN,oncho
66057,SDN,oncho
66061,SDN,oncho
66090,SDN,oncho
66099,SDN,oncho
66101,SDN,oncho
66102,SDN,oncho
66103,SDN,oncho
66104,SDN,oncho
66113,SDN,oncho
66114,SDN,oncho
66116,SDN,oncho
66119,SDN,oncho
66127,SDN,oncho
66128,SDN,oncho
66151,SDN,oncho
66156,SDN,oncho
66160,SDN,oncho
66161,SDN,oncho
66162,SDN,oncho
66163,SDN,oncho
66164,SDN,oncho
66165,SDN,oncho
66167,SDN,oncho
46485,TZA,"oncho,LF"
46533,TZA,"oncho,LF"
46535,TZA,"oncho,LF"
46536,TZA,"oncho,LF"
46542,TZA,"oncho,LF"
46544,TZA,"oncho,LF"
46545,TZA,"oncho,LF"
46546,TZA,"oncho,LF"
46547,TZA,"oncho,LF"
46549,TZA,"oncho,LF"
46550,TZA,"oncho,LF"
46565,TZA,"oncho,LF"
46568,TZA,"oncho,LF"
46582,TZA,"oncho,LF"
46583,TZA,"oncho,LF"
46584,TZA,"oncho,LF"
46585,TZA,"oncho,LF"
46586,TZA,"oncho,LF"
46587,TZA,"oncho,LF"
46612,TZA,"oncho,LF"
46616,TZA,"oncho,LF"
46618,TZA,"oncho,LF"
46619,TZA,"oncho,LF"
46620,TZA,"oncho,LF"
46626,TZA,"oncho,LF"
46628,TZA,"oncho,LF"
46632,TZA,"oncho,LF"
46633,TZA,"oncho,LF"
46634,TZA,"oncho,LF"
46635,TZA,"oncho,LF"
46638,TZA,"oncho,LF"
46640,TZA,"oncho,LF"
46641,TZA,"oncho,LF"
46644,TZA,"oncho,LF"
46645,TZA,"oncho,LF"
46532,TZA,oncho
